ballotID,rank1,rank2,rank3,duplicates,exhausted,exhausted_by_abstention,exhausted_by_overvote,exhausted_by_rank_limit,exhausted_by_skipvote,first_round_overvote_bool,fully_ranked,modified_fully_ranked,overvote,ranked_multiple_bool,ranked_single_bool,skipped,undervote,irregular_bool
22231,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22236,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
22239,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22241,"Pattavina, Charles F.","Stanicki, Robyn M.",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
22242,"Curry, Glenn Chip",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
22243,"Pattavina, Charles F.","Stanicki, Robyn M.",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
22244,"Stanicki, Robyn M.","Curry, Glenn Chip",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
22245,"Stanicki, Robyn M.","Curry, Glenn Chip",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
22246,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22256,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22259,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22260,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22263,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22265,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22266,"Curry, Glenn Chip","Pattavina, Charles F.",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
22270,"Stanicki, Robyn M.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
22274,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
22277,"Curry, Glenn Chip",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
22278,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22279,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22280,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
22282,"Pattavina, Charles F.",skipped,skipped,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
22283,"Curry, Glenn Chip",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
22286,"Stanicki, Robyn M.","Curry, Glenn Chip",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
22288,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22292,"Curry, Glenn Chip",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
22293,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22296,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22298,"Curry, Glenn Chip","Stanicki, Robyn M.","Curry, Glenn Chip",True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
22310,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22312,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
22313,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22316,"Pattavina, Charles F.",skipped,skipped,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
22317,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
22321,"Curry, Glenn Chip","Pattavina, Charles F.",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
22325,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22326,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22328,"Stanicki, Robyn M.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
22329,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
22333,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
22334,"Stanicki, Robyn M.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
22335,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22336,"Curry, Glenn Chip",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
22344,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22346,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22347,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22349,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22354,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22355,"Pattavina, Charles F.",overvote,"Stanicki, Robyn M.",False,True,False,True,False,False,False,False,True,True,True,False,False,False,True
22356,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22358,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22367,"Pattavina, Charles F.","Curry, Glenn Chip",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
22369,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22373,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22375,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22377,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22379,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22385,"Pattavina, Charles F.","Stanicki, Robyn M.",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
22386,"Pattavina, Charles F.","Stanicki, Robyn M.",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
22388,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22390,"Pattavina, Charles F.","Curry, Glenn Chip","Stanicki, Robyn M.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22392,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22396,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
22402,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22404,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22406,"Pattavina, Charles F.","Curry, Glenn Chip","Stanicki, Robyn M.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22407,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
22409,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22411,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22413,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
22414,"Pattavina, Charles F.","Curry, Glenn Chip",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
22415,"Pattavina, Charles F.",skipped,skipped,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
22420,"Curry, Glenn Chip",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
22421,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22423,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22424,"Stanicki, Robyn M.","Curry, Glenn Chip",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
22425,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22426,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22433,"Pattavina, Charles F.","Curry, Glenn Chip","Stanicki, Robyn M.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22435,"Curry, Glenn Chip",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
22436,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22437,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22442,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22444,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22446,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22447,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22450,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22452,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22454,"Pattavina, Charles F.","Curry, Glenn Chip","Stanicki, Robyn M.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22458,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22459,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22463,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22464,"Stanicki, Robyn M.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
22466,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22467,"Curry, Glenn Chip","Stanicki, Robyn M.",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
22472,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22473,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
22475,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22481,"Pattavina, Charles F.","Stanicki, Robyn M.",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
22485,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22486,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22488,"Curry, Glenn Chip",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
22489,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22490,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22498,"Curry, Glenn Chip",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
22499,"Pattavina, Charles F.","Curry, Glenn Chip","Stanicki, Robyn M.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22500,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22504,"Stanicki, Robyn M.","Pattavina, Charles F.",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
22506,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22507,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22510,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22515,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
22518,"Pattavina, Charles F.",skipped,skipped,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
22519,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
22522,"Pattavina, Charles F.","Curry, Glenn Chip","Stanicki, Robyn M.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22523,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22524,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22525,"Stanicki, Robyn M.","Stanicki, Robyn M.","Stanicki, Robyn M.",True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
22530,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22531,"Stanicki, Robyn M.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
22534,"Pattavina, Charles F.","Curry, Glenn Chip","Stanicki, Robyn M.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22535,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22536,"Curry, Glenn Chip","Stanicki, Robyn M.",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
22548,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
22553,"Stanicki, Robyn M.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
22555,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22558,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22559,"Stanicki, Robyn M.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
22564,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
22566,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22577,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
22578,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22582,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22584,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22585,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22586,"Pattavina, Charles F.","Curry, Glenn Chip","Stanicki, Robyn M.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22591,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22597,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22605,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22606,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22609,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22610,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22611,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22613,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22615,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22616,"Pattavina, Charles F.","Pattavina, Charles F.","Pattavina, Charles F.",True,True,False,False,True,False,False,False,True,False,False,True,False,False,True
22618,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22620,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22623,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22624,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22625,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22626,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22628,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22629,"Pattavina, Charles F.",skipped,skipped,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
22631,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22633,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22635,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
22637,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22644,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22647,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22649,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22650,"Stanicki, Robyn M.","Pattavina, Charles F.",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
22651,"Stanicki, Robyn M.","Pattavina, Charles F.",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
22652,"Pattavina, Charles F.","Stanicki, Robyn M.",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
22655,"Stanicki, Robyn M.","Pattavina, Charles F.","Curry, Glenn Chip",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22660,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22666,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22672,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
22673,"Curry, Glenn Chip",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
22678,"Pattavina, Charles F.","Curry, Glenn Chip","Stanicki, Robyn M.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22680,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22683,"Pattavina, Charles F.","Curry, Glenn Chip","Stanicki, Robyn M.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22690,"Pattavina, Charles F.","Curry, Glenn Chip","Stanicki, Robyn M.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22697,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22698,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22700,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22705,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22706,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22707,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22708,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22712,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22713,"Pattavina, Charles F.","Curry, Glenn Chip","Stanicki, Robyn M.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22715,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22718,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22719,"Stanicki, Robyn M.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
22720,"Curry, Glenn Chip","Stanicki, Robyn M.","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22721,"Pattavina, Charles F.","Stanicki, Robyn M.","Curry, Glenn Chip",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22724,"Stanicki, Robyn M.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
22725,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22731,"Curry, Glenn Chip","Pattavina, Charles F.","Stanicki, Robyn M.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
22732,"Stanicki, Robyn M.","Curry, Glenn Chip","Pattavina, Charles F.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
