ranks,ballotID,rank1,rank2,rank3
"['LORI DROSTE', 'RUSS TILLEMAN', 'MARY KAY LACEY']",43,LORI DROSTE,RUSS TILLEMAN,MARY KAY LACEY
"['LORI DROSTE', 'ALFRED TWU', 'MARY KAY LACEY']",44,LORI DROSTE,ALFRED TWU,MARY KAY LACEY
"['LORI DROSTE', 'MARY KAY LACEY', 'skipped']",45,LORI DROSTE,MARY KAY LACEY,skipped
"['LORI DROSTE', 'MARY KAY LACEY', 'ALFRED TWU']",46,LORI DROSTE,MARY KAY LACEY,ALFRED TWU
"['LORI DROSTE', 'MARY KAY LACEY', 'skipped']",47,LORI DROSTE,MARY KAY LACEY,skipped
"['LORI DROSTE', 'RUSS TILLEMAN', 'MARY KAY LACEY']",48,LORI DROSTE,RUSS TILLEMAN,MARY KAY LACEY
"['MARY KAY LACEY', 'LORI DROSTE', 'RUSS TILLEMAN']",49,MARY KAY LACEY,LORI DROSTE,RUSS TILLEMAN
"['MARY KAY LACEY', 'LORI DROSTE', 'RUSS TILLEMAN']",50,MARY KAY LACEY,LORI DROSTE,RUSS TILLEMAN
"['LORI DROSTE', 'MARY KAY LACEY', 'RUSS TILLEMAN']",51,LORI DROSTE,MARY KAY LACEY,RUSS TILLEMAN
"['LORI DROSTE', 'MARY KAY LACEY', 'RUSS TILLEMAN']",52,LORI DROSTE,MARY KAY LACEY,RUSS TILLEMAN
"['LORI DROSTE', 'ALFRED TWU', 'MARY KAY LACEY']",53,LORI DROSTE,ALFRED TWU,MARY KAY LACEY
"['LORI DROSTE', 'MARY KAY LACEY', 'RUSS TILLEMAN']",54,LORI DROSTE,MARY KAY LACEY,RUSS TILLEMAN
"['LORI DROSTE', 'MARY KAY LACEY', 'RUSS TILLEMAN']",55,LORI DROSTE,MARY KAY LACEY,RUSS TILLEMAN
"['MARY KAY LACEY', 'LORI DROSTE', 'ALFRED TWU']",56,MARY KAY LACEY,LORI DROSTE,ALFRED TWU
"['skipped', 'skipped', 'skipped']",57,skipped,skipped,skipped
"['LORI DROSTE', 'skipped', 'skipped']",58,LORI DROSTE,skipped,skipped
"['MARY KAY LACEY', 'LORI DROSTE', 'skipped']",59,MARY KAY LACEY,LORI DROSTE,skipped
"['MARY KAY LACEY', 'LORI DROSTE', 'skipped']",60,MARY KAY LACEY,LORI DROSTE,skipped
"['MARY KAY LACEY', 'MARY KAY LACEY', 'MARY KAY LACEY']",61,MARY KAY LACEY,MARY KAY LACEY,MARY KAY LACEY
"['ALFRED TWU', 'LORI DROSTE', 'RUSS TILLEMAN']",62,ALFRED TWU,LORI DROSTE,RUSS TILLEMAN
"['MARY KAY LACEY', 'MARY KAY LACEY', 'MARY KAY LACEY']",63,MARY KAY LACEY,MARY KAY LACEY,MARY KAY LACEY
"['LORI DROSTE', 'MARY KAY LACEY', 'skipped']",64,LORI DROSTE,MARY KAY LACEY,skipped
"['LORI DROSTE', 'ALFRED TWU', 'skipped']",65,LORI DROSTE,ALFRED TWU,skipped
"['LORI DROSTE', 'RUSS TILLEMAN', 'MARY KAY LACEY']",66,LORI DROSTE,RUSS TILLEMAN,MARY KAY LACEY
"['LORI DROSTE', 'skipped', 'skipped']",67,LORI DROSTE,skipped,skipped
"['MARY KAY LACEY', 'LORI DROSTE', 'skipped']",68,MARY KAY LACEY,LORI DROSTE,skipped
"['LORI DROSTE', 'LORI DROSTE', 'LORI DROSTE']",69,LORI DROSTE,LORI DROSTE,LORI DROSTE
"['LORI DROSTE', 'LORI DROSTE', 'MARY KAY LACEY']",70,LORI DROSTE,LORI DROSTE,MARY KAY LACEY
"['LORI DROSTE', 'LORI DROSTE', 'LORI DROSTE']",71,LORI DROSTE,LORI DROSTE,LORI DROSTE
"['LORI DROSTE', 'MARY KAY LACEY', 'RUSS TILLEMAN']",72,LORI DROSTE,MARY KAY LACEY,RUSS TILLEMAN
"['MARY KAY LACEY', 'LORI DROSTE', 'skipped']",73,MARY KAY LACEY,LORI DROSTE,skipped
"['MARY KAY LACEY', 'LORI DROSTE', 'ALFRED TWU']",74,MARY KAY LACEY,LORI DROSTE,ALFRED TWU
"['MARY KAY LACEY', 'LORI DROSTE', 'skipped']",75,MARY KAY LACEY,LORI DROSTE,skipped
"['MARY KAY LACEY', 'MARY KAY LACEY', 'MARY KAY LACEY']",76,MARY KAY LACEY,MARY KAY LACEY,MARY KAY LACEY
"['MARY KAY LACEY', 'LORI DROSTE', 'ALFRED TWU']",77,MARY KAY LACEY,LORI DROSTE,ALFRED TWU
"['MARY KAY LACEY', 'skipped', 'skipped']",78,MARY KAY LACEY,skipped,skipped
"['MARY KAY LACEY', 'LORI DROSTE', 'skipped']",79,MARY KAY LACEY,LORI DROSTE,skipped
"['MARY KAY LACEY', 'RUSS TILLEMAN', 'LORI DROSTE']",80,MARY KAY LACEY,RUSS TILLEMAN,LORI DROSTE
"['MARY KAY LACEY', 'LORI DROSTE', 'RUSS TILLEMAN']",81,MARY KAY LACEY,LORI DROSTE,RUSS TILLEMAN
"['MARY KAY LACEY', 'ALFRED TWU', 'RUSS TILLEMAN']",82,MARY KAY LACEY,ALFRED TWU,RUSS TILLEMAN
"['LORI DROSTE', 'MARY KAY LACEY', 'skipped']",83,LORI DROSTE,MARY KAY LACEY,skipped
"['LORI DROSTE', 'MARY KAY LACEY', 'RUSS TILLEMAN']",84,LORI DROSTE,MARY KAY LACEY,RUSS TILLEMAN
"['LORI DROSTE', 'skipped', 'skipped']",85,LORI DROSTE,skipped,skipped
"['LORI DROSTE', 'LORI DROSTE', 'LORI DROSTE']",86,LORI DROSTE,LORI DROSTE,LORI DROSTE
"['MARY KAY LACEY', 'MARY KAY LACEY', 'MARY KAY LACEY']",87,MARY KAY LACEY,MARY KAY LACEY,MARY KAY LACEY
"['MARY KAY LACEY', 'ALFRED TWU', 'RUSS TILLEMAN']",88,MARY KAY LACEY,ALFRED TWU,RUSS TILLEMAN
"['MARY KAY LACEY', 'skipped', 'skipped']",89,MARY KAY LACEY,skipped,skipped
"['LORI DROSTE', 'MARY KAY LACEY', 'skipped']",90,LORI DROSTE,MARY KAY LACEY,skipped
"['MARY KAY LACEY', 'LORI DROSTE', 'RUSS TILLEMAN']",91,MARY KAY LACEY,LORI DROSTE,RUSS TILLEMAN
"['MARY KAY LACEY', 'RUSS TILLEMAN', 'LORI DROSTE']",92,MARY KAY LACEY,RUSS TILLEMAN,LORI DROSTE
"['MARY KAY LACEY', 'RUSS TILLEMAN', 'LORI DROSTE']",93,MARY KAY LACEY,RUSS TILLEMAN,LORI DROSTE
"['MARY KAY LACEY', 'MARY KAY LACEY', 'LORI DROSTE']",94,MARY KAY LACEY,MARY KAY LACEY,LORI DROSTE
"['MARY KAY LACEY', 'LORI DROSTE', 'skipped']",95,MARY KAY LACEY,LORI DROSTE,skipped
"['RUSS TILLEMAN', 'MARY KAY LACEY', 'skipped']",96,RUSS TILLEMAN,MARY KAY LACEY,skipped
"['MARY KAY LACEY', 'MARY KAY LACEY', 'MARY KAY LACEY']",97,MARY KAY LACEY,MARY KAY LACEY,MARY KAY LACEY
"['ALFRED TWU', 'skipped', 'skipped']",98,ALFRED TWU,skipped,skipped
"['MARY KAY LACEY', 'MARY KAY LACEY', 'MARY KAY LACEY']",99,MARY KAY LACEY,MARY KAY LACEY,MARY KAY LACEY
"['LORI DROSTE', 'skipped', 'skipped']",100,LORI DROSTE,skipped,skipped
"['LORI DROSTE', 'RUSS TILLEMAN', 'MARY KAY LACEY']",101,LORI DROSTE,RUSS TILLEMAN,MARY KAY LACEY
"['LORI DROSTE', 'MARY KAY LACEY', 'ALFRED TWU']",102,LORI DROSTE,MARY KAY LACEY,ALFRED TWU
"['LORI DROSTE', 'MARY KAY LACEY', 'RUSS TILLEMAN']",103,LORI DROSTE,MARY KAY LACEY,RUSS TILLEMAN
"['LORI DROSTE', 'MARY KAY LACEY', 'ALFRED TWU']",104,LORI DROSTE,MARY KAY LACEY,ALFRED TWU
"['MARY KAY LACEY', 'LORI DROSTE', 'RUSS TILLEMAN']",105,MARY KAY LACEY,LORI DROSTE,RUSS TILLEMAN
"['LORI DROSTE', 'MARY KAY LACEY', 'skipped']",106,LORI DROSTE,MARY KAY LACEY,skipped
"['LORI DROSTE', 'MARY KAY LACEY', 'skipped']",107,LORI DROSTE,MARY KAY LACEY,skipped
"['LORI DROSTE', 'MARY KAY LACEY', 'skipped']",108,LORI DROSTE,MARY KAY LACEY,skipped
"['MARY KAY LACEY', 'LORI DROSTE', 'ALFRED TWU']",109,MARY KAY LACEY,LORI DROSTE,ALFRED TWU
"['LORI DROSTE', 'skipped', 'skipped']",110,LORI DROSTE,skipped,skipped
"['LORI DROSTE', 'MARY KAY LACEY', 'ALFRED TWU']",111,LORI DROSTE,MARY KAY LACEY,ALFRED TWU
"['LORI DROSTE', 'skipped', 'skipped']",112,LORI DROSTE,skipped,skipped
"['MARY KAY LACEY', 'LORI DROSTE', 'ALFRED TWU']",113,MARY KAY LACEY,LORI DROSTE,ALFRED TWU
"['MARY KAY LACEY', 'MARY KAY LACEY', 'MARY KAY LACEY']",114,MARY KAY LACEY,MARY KAY LACEY,MARY KAY LACEY
"['MARY KAY LACEY', 'LORI DROSTE', 'ALFRED TWU']",115,MARY KAY LACEY,LORI DROSTE,ALFRED TWU
"['MARY KAY LACEY', 'LORI DROSTE', 'RUSS TILLEMAN']",116,MARY KAY LACEY,LORI DROSTE,RUSS TILLEMAN
"['LORI DROSTE', 'MARY KAY LACEY', 'ALFRED TWU']",117,LORI DROSTE,MARY KAY LACEY,ALFRED TWU
"['ALFRED TWU', 'LORI DROSTE', 'MARY KAY LACEY']",118,ALFRED TWU,LORI DROSTE,MARY KAY LACEY
"['LORI DROSTE', 'LORI DROSTE', 'LORI DROSTE']",119,LORI DROSTE,LORI DROSTE,LORI DROSTE
"['LORI DROSTE', 'MARY KAY LACEY', 'skipped']",120,LORI DROSTE,MARY KAY LACEY,skipped
"['LORI DROSTE', 'skipped', 'skipped']",121,LORI DROSTE,skipped,skipped
"['MARY KAY LACEY', 'ALFRED TWU', 'skipped']",122,MARY KAY LACEY,ALFRED TWU,skipped
"['RUSS TILLEMAN', 'MARY KAY LACEY', 'LORI DROSTE']",123,RUSS TILLEMAN,MARY KAY LACEY,LORI DROSTE
"['LORI DROSTE', 'MARY KAY LACEY', 'RUSS TILLEMAN']",124,LORI DROSTE,MARY KAY LACEY,RUSS TILLEMAN
"['LORI DROSTE', 'MARY KAY LACEY', 'RUSS TILLEMAN']",125,LORI DROSTE,MARY KAY LACEY,RUSS TILLEMAN
"['LORI DROSTE', 'MARY KAY LACEY', 'RUSS TILLEMAN']",126,LORI DROSTE,MARY KAY LACEY,RUSS TILLEMAN
"['MARY KAY LACEY', 'ALFRED TWU', 'skipped']",127,MARY KAY LACEY,ALFRED TWU,skipped
"['LORI DROSTE', 'MARY KAY LACEY', 'ALFRED TWU']",128,LORI DROSTE,MARY KAY LACEY,ALFRED TWU
"['MARY KAY LACEY', 'RUSS TILLEMAN', 'LORI DROSTE']",129,MARY KAY LACEY,RUSS TILLEMAN,LORI DROSTE
"['RUSS TILLEMAN', 'ALFRED TWU', 'skipped']",130,RUSS TILLEMAN,ALFRED TWU,skipped
"['LORI DROSTE', 'MARY KAY LACEY', 'skipped']",131,LORI DROSTE,MARY KAY LACEY,skipped
"['LORI DROSTE', 'MARY KAY LACEY', 'ALFRED TWU']",132,LORI DROSTE,MARY KAY LACEY,ALFRED TWU
"['LORI DROSTE', 'MARY KAY LACEY', 'RUSS TILLEMAN']",133,LORI DROSTE,MARY KAY LACEY,RUSS TILLEMAN
"['ALFRED TWU', 'LORI DROSTE', 'MARY KAY LACEY']",134,ALFRED TWU,LORI DROSTE,MARY KAY LACEY
"['MARY KAY LACEY', 'LORI DROSTE', 'skipped']",135,MARY KAY LACEY,LORI DROSTE,skipped
"['LORI DROSTE', 'MARY KAY LACEY', 'ALFRED TWU']",136,LORI DROSTE,MARY KAY LACEY,ALFRED TWU
"['LORI DROSTE', 'MARY KAY LACEY', 'RUSS TILLEMAN']",137,LORI DROSTE,MARY KAY LACEY,RUSS TILLEMAN
"['LORI DROSTE', 'ALFRED TWU', 'RUSS TILLEMAN']",138,LORI DROSTE,ALFRED TWU,RUSS TILLEMAN
"['LORI DROSTE', 'MARY KAY LACEY', 'ALFRED TWU']",139,LORI DROSTE,MARY KAY LACEY,ALFRED TWU
"['MARY KAY LACEY', 'LORI DROSTE', 'skipped']",140,MARY KAY LACEY,LORI DROSTE,skipped
"['LORI DROSTE', 'MARY KAY LACEY', 'ALFRED TWU']",141,LORI DROSTE,MARY KAY LACEY,ALFRED TWU
"['LORI DROSTE', 'skipped', 'skipped']",142,LORI DROSTE,skipped,skipped
"['MARY KAY LACEY', 'LORI DROSTE', 'RUSS TILLEMAN']",143,MARY KAY LACEY,LORI DROSTE,RUSS TILLEMAN
"['MARY KAY LACEY', 'RUSS TILLEMAN', 'LORI DROSTE']",144,MARY KAY LACEY,RUSS TILLEMAN,LORI DROSTE
"['LORI DROSTE', 'MARY KAY LACEY', 'skipped']",145,LORI DROSTE,MARY KAY LACEY,skipped
"['MARY KAY LACEY', 'LORI DROSTE', 'skipped']",146,MARY KAY LACEY,LORI DROSTE,skipped
"['LORI DROSTE', 'ALFRED TWU', 'skipped']",147,LORI DROSTE,ALFRED TWU,skipped
"['LORI DROSTE', 'skipped', 'skipped']",148,LORI DROSTE,skipped,skipped
"['MARY KAY LACEY', 'LORI DROSTE', 'RUSS TILLEMAN']",149,MARY KAY LACEY,LORI DROSTE,RUSS TILLEMAN
"['LORI DROSTE', 'MARY KAY LACEY', 'RUSS TILLEMAN']",150,LORI DROSTE,MARY KAY LACEY,RUSS TILLEMAN
"['MARY KAY LACEY', 'LORI DROSTE', 'skipped']",151,MARY KAY LACEY,LORI DROSTE,skipped
"['LORI DROSTE', 'MARY KAY LACEY', 'skipped']",152,LORI DROSTE,MARY KAY LACEY,skipped
"['LORI DROSTE', 'MARY KAY LACEY', 'MARY KAY LACEY']",153,LORI DROSTE,MARY KAY LACEY,MARY KAY LACEY
"['LORI DROSTE', 'LORI DROSTE', 'LORI DROSTE']",154,LORI DROSTE,LORI DROSTE,LORI DROSTE
"['LORI DROSTE', 'MARY KAY LACEY', 'ALFRED TWU']",155,LORI DROSTE,MARY KAY LACEY,ALFRED TWU
"['MARY KAY LACEY', 'ALFRED TWU', 'RUSS TILLEMAN']",156,MARY KAY LACEY,ALFRED TWU,RUSS TILLEMAN
"['LORI DROSTE', 'ALFRED TWU', 'MARY KAY LACEY']",157,LORI DROSTE,ALFRED TWU,MARY KAY LACEY
"['MARY KAY LACEY', 'LORI DROSTE', 'RUSS TILLEMAN']",158,MARY KAY LACEY,LORI DROSTE,RUSS TILLEMAN
"['LORI DROSTE', 'ALFRED TWU', 'MARY KAY LACEY']",159,LORI DROSTE,ALFRED TWU,MARY KAY LACEY
"['LORI DROSTE', 'MARY KAY LACEY', 'ALFRED TWU']",160,LORI DROSTE,MARY KAY LACEY,ALFRED TWU
"['MARY KAY LACEY', 'LORI DROSTE', 'RUSS TILLEMAN']",161,MARY KAY LACEY,LORI DROSTE,RUSS TILLEMAN
"['LORI DROSTE', 'MARY KAY LACEY', 'RUSS TILLEMAN']",162,LORI DROSTE,MARY KAY LACEY,RUSS TILLEMAN
"['LORI DROSTE', 'LORI DROSTE', 'LORI DROSTE']",163,LORI DROSTE,LORI DROSTE,LORI DROSTE
"['LORI DROSTE', 'MARY KAY LACEY', 'ALFRED TWU']",164,LORI DROSTE,MARY KAY LACEY,ALFRED TWU
"['ALFRED TWU', 'MARY KAY LACEY', 'skipped']",165,ALFRED TWU,MARY KAY LACEY,skipped
"['LORI DROSTE', 'MARY KAY LACEY', 'skipped']",166,LORI DROSTE,MARY KAY LACEY,skipped
"['ALFRED TWU', 'ALFRED TWU', 'ALFRED TWU']",167,ALFRED TWU,ALFRED TWU,ALFRED TWU
"['MARY KAY LACEY', 'LORI DROSTE', 'MARY KAY LACEY']",168,MARY KAY LACEY,LORI DROSTE,MARY KAY LACEY
"['LORI DROSTE', 'MARY KAY LACEY', 'ALFRED TWU']",169,LORI DROSTE,MARY KAY LACEY,ALFRED TWU
"['LORI DROSTE', 'ALFRED TWU', 'RUSS TILLEMAN']",170,LORI DROSTE,ALFRED TWU,RUSS TILLEMAN
"['MARY KAY LACEY', 'LORI DROSTE', 'RUSS TILLEMAN']",171,MARY KAY LACEY,LORI DROSTE,RUSS TILLEMAN
"['LORI DROSTE', 'RUSS TILLEMAN', 'MARY KAY LACEY']",172,LORI DROSTE,RUSS TILLEMAN,MARY KAY LACEY
"['LORI DROSTE', 'MARY KAY LACEY', 'RUSS TILLEMAN']",173,LORI DROSTE,MARY KAY LACEY,RUSS TILLEMAN
"['MARY KAY LACEY', 'RUSS TILLEMAN', 'skipped']",174,MARY KAY LACEY,RUSS TILLEMAN,skipped
"['LORI DROSTE', 'MARY KAY LACEY', 'RUSS TILLEMAN']",175,LORI DROSTE,MARY KAY LACEY,RUSS TILLEMAN
"['LORI DROSTE', 'RUSS TILLEMAN', 'ALFRED TWU']",176,LORI DROSTE,RUSS TILLEMAN,ALFRED TWU
"['MARY KAY LACEY', 'LORI DROSTE', 'RUSS TILLEMAN']",177,MARY KAY LACEY,LORI DROSTE,RUSS TILLEMAN
"['MARY KAY LACEY', 'LORI DROSTE', 'RUSS TILLEMAN']",178,MARY KAY LACEY,LORI DROSTE,RUSS TILLEMAN
"['LORI DROSTE', 'skipped', 'skipped']",179,LORI DROSTE,skipped,skipped
"['LORI DROSTE', 'skipped', 'skipped']",180,LORI DROSTE,skipped,skipped
"['RUSS TILLEMAN', 'LORI DROSTE', 'MARY KAY LACEY']",181,RUSS TILLEMAN,LORI DROSTE,MARY KAY LACEY
"['LORI DROSTE', 'skipped', 'skipped']",182,LORI DROSTE,skipped,skipped
"['ALFRED TWU', 'RUSS TILLEMAN', 'LORI DROSTE']",183,ALFRED TWU,RUSS TILLEMAN,LORI DROSTE
"['LORI DROSTE', 'MARY KAY LACEY', 'ALFRED TWU']",184,LORI DROSTE,MARY KAY LACEY,ALFRED TWU
"['RUSS TILLEMAN', 'LORI DROSTE', 'MARY KAY LACEY']",185,RUSS TILLEMAN,LORI DROSTE,MARY KAY LACEY
"['MARY KAY LACEY', 'ALFRED TWU', 'skipped']",186,MARY KAY LACEY,ALFRED TWU,skipped
"['LORI DROSTE', 'MARY KAY LACEY', 'LORI DROSTE']",187,LORI DROSTE,MARY KAY LACEY,LORI DROSTE
"['LORI DROSTE', 'skipped', 'skipped']",188,LORI DROSTE,skipped,skipped
"['MARY KAY LACEY', 'ALFRED TWU', 'skipped']",189,MARY KAY LACEY,ALFRED TWU,skipped
"['LORI DROSTE', 'LORI DROSTE', 'LORI DROSTE']",190,LORI DROSTE,LORI DROSTE,LORI DROSTE
"['LORI DROSTE', 'RUSS TILLEMAN', 'MARY KAY LACEY']",191,LORI DROSTE,RUSS TILLEMAN,MARY KAY LACEY
"['LORI DROSTE', 'MARY KAY LACEY', 'RUSS TILLEMAN']",192,LORI DROSTE,MARY KAY LACEY,RUSS TILLEMAN
"['LORI DROSTE', 'LORI DROSTE', 'LORI DROSTE']",193,LORI DROSTE,LORI DROSTE,LORI DROSTE
"['LORI DROSTE', 'MARY KAY LACEY', 'RUSS TILLEMAN']",194,LORI DROSTE,MARY KAY LACEY,RUSS TILLEMAN
"['LORI DROSTE', 'skipped', 'skipped']",195,LORI DROSTE,skipped,skipped
"['LORI DROSTE', 'RUSS TILLEMAN', 'skipped']",196,LORI DROSTE,RUSS TILLEMAN,skipped
"['LORI DROSTE', 'LORI DROSTE', 'LORI DROSTE']",197,LORI DROSTE,LORI DROSTE,LORI DROSTE
"['LORI DROSTE', 'ALFRED TWU', 'RUSS TILLEMAN']",198,LORI DROSTE,ALFRED TWU,RUSS TILLEMAN
"['LORI DROSTE', 'RUSS TILLEMAN', 'skipped']",199,LORI DROSTE,RUSS TILLEMAN,skipped
"['LORI DROSTE', 'MARY KAY LACEY', 'skipped']",200,LORI DROSTE,MARY KAY LACEY,skipped
"['MARY KAY LACEY', 'LORI DROSTE', 'RUSS TILLEMAN']",201,MARY KAY LACEY,LORI DROSTE,RUSS TILLEMAN
"['LORI DROSTE', 'MARY KAY LACEY', 'RUSS TILLEMAN']",202,LORI DROSTE,MARY KAY LACEY,RUSS TILLEMAN
"['MARY KAY LACEY', 'MARY KAY LACEY', 'LORI DROSTE']",203,MARY KAY LACEY,MARY KAY LACEY,LORI DROSTE
"['LORI DROSTE', 'ALFRED TWU', 'skipped']",204,LORI DROSTE,ALFRED TWU,skipped
"['LORI DROSTE', 'skipped', 'skipped']",205,LORI DROSTE,skipped,skipped
"['LORI DROSTE', 'LORI DROSTE', 'LORI DROSTE']",206,LORI DROSTE,LORI DROSTE,LORI DROSTE
"['ALFRED TWU', 'RUSS TILLEMAN', 'LORI DROSTE']",207,ALFRED TWU,RUSS TILLEMAN,LORI DROSTE
"['RUSS TILLEMAN', 'RUSS TILLEMAN', 'RUSS TILLEMAN']",208,RUSS TILLEMAN,RUSS TILLEMAN,RUSS TILLEMAN
"['MARY KAY LACEY', 'ALFRED TWU', 'RUSS TILLEMAN']",209,MARY KAY LACEY,ALFRED TWU,RUSS TILLEMAN
"['LORI DROSTE', 'LORI DROSTE', 'MARY KAY LACEY']",210,LORI DROSTE,LORI DROSTE,MARY KAY LACEY
"['ALFRED TWU', 'LORI DROSTE', 'MARY KAY LACEY']",211,ALFRED TWU,LORI DROSTE,MARY KAY LACEY
"['LORI DROSTE', 'RUSS TILLEMAN', 'MARY KAY LACEY']",212,LORI DROSTE,RUSS TILLEMAN,MARY KAY LACEY
"['LORI DROSTE', 'MARY KAY LACEY', 'RUSS TILLEMAN']",213,LORI DROSTE,MARY KAY LACEY,RUSS TILLEMAN
"['LORI DROSTE', 'RUSS TILLEMAN', 'MARY KAY LACEY']",214,LORI DROSTE,RUSS TILLEMAN,MARY KAY LACEY
"['LORI DROSTE', 'LORI DROSTE', 'LORI DROSTE']",215,LORI DROSTE,LORI DROSTE,LORI DROSTE
"['LORI DROSTE', 'ALFRED TWU', 'MARY KAY LACEY']",216,LORI DROSTE,ALFRED TWU,MARY KAY LACEY
